scenario,year,zone,CAR,ARTIC,RIGID,VAN,CAR_AV,ARTIC_AV,RIGID_AV,VAN_AV,TOTAL
04-BehavShiftPolicy,2030,E07000103,611154.89,2985.66,13458.53,125526.25,4630.94,4.7,84.19,918.68,758763.8400000001
04-BehavShiftPolicy,2030,E07000099,1751216.64,52679.76,61625.18,393322.62,14500.97,448.51,247.63,2977.5,2277018.8099999996
04-BehavShiftPolicy,2030,E07000095,691924.51,23288.07,38488.34,211407.87,5384.68,174.55,376.01,1462.34,972506.3699999999
04-BehavShiftPolicy,2030,E07000096,2020613.08,90615.48,79434.34,476817.12,15969.46,626.92,553.51,3605.02,2688234.93
04-BehavShiftPolicy,2030,E07000098,2826436.36,174489.85,142873.39,672512.63,22610.85,1288.7,1082.76,5222.68,3846517.22
04-BehavShiftPolicy,2040,E07000180,2498652.4,150834.46,138451.04,723599.95,200274.02,12111.19,11641.85,58160.05,3793724.9599999995
04-BehavShiftPolicy,2040,E07000181,1502348.85,39322.13,56669.25,306771.93,121720.65,3309.97,4526.49,24769.62,2059438.89
04-BehavShiftPolicy,2040,E07000177,5355241.58,386981.57,248602.87,1213460.1,433507.93,30668.76,20126.81,98330.3,7786919.920000001
04-BehavShiftPolicy,2040,E07000178,631880.54,15675.69,19326.74,109495.26,52174.04,1339.54,1707.03,8680.37,840279.21
04-BehavShiftPolicy,2040,E07000179,3780874.28,158675.41,155528.48,768520.39,308520.45,12892.2,12750.13,61700.17,5259461.51
04-BehavShiftPolicy,2040,E06000042,3632773.28,402678.54,175106.1,905145.8,300021.34,32627.54,14312.71,75180.52,5537845.83
04-BehavShiftPolicy,2040,E07000154,1577732.23,60915.77,54897.94,337091.32,129065.64,4812.43,4465.75,26768.47,2195749.55
04-BehavShiftPolicy,2040,E07000155,3947764.65,510037.22,222275.76,1086854.45,321564.01,41598.95,18293.27,88327.78,6236716.09
04-BehavShiftPolicy,2040,E07000156,1154770.31,55279.13,43493.73,262394.73,96484.3,4317.09,3728.45,21224.61,1641692.3499999999
04-BehavShiftPolicy,2040,E07000150,319052.77,16697.37,18212.05,97021.03,25632.91,1239.7,1332.5,7874.04,487062.37000000005
04-BehavShiftPolicy,2040,E07000151,4219070.34,621725.84,251723.33,1104996.75,345553.22,49758.36,19643.18,90796.49,6703267.51
04-BehavShiftPolicy,2040,E07000152,1678285.8,177678.64,92044.08,527599.89,137138.11,13751.89,8000.91,42257.95,2676757.27
04-BehavShiftPolicy,2040,E07000153,1597062.05,204159.95,92447.42,486833.39,131014.45,15972.58,7464.56,39506.72,2574461.12
04-BehavShiftPolicy,2040,E06000056,5974293.65,652288.54,334766.01,1745321.27,487952.67,52570.55,27054.4,144331.75,9418578.84
04-BehavShiftPolicy,2040,E06000055,1868054.8,89534.51,78817.95,497893.13,153681.18,7187.7,6030.28,41833.13,2743032.68
04-BehavShiftPolicy,2040,E07000242,1725160.38,31609.93,57857.64,463026.51,137726.54,2505.09,4545.84,37539.38,2459971.31
04-BehavShiftPolicy,2040,E07000243,501304.92,15506.11,17740.17,131066.63,40843.39,1227.49,1389.41,10713.16,719791.2799999999
04-BehavShiftPolicy,2040,E07000240,4401402.73,430793.36,211329.27,919679.43,359757.61,35007.58,17797.59,75683.16,6451450.730000001
04-BehavShiftPolicy,2040,E07000241,1224853.6,46855.08,58843.64,306251.0,98797.85,3845.47,4669.4,25256.16,1769372.2000000002
04-BehavShiftPolicy,2040,E07000008,489083.98,26499.17,17334.85,143522.01,39814.88,2241.1,1358.81,11199.3,731054.1
04-BehavShiftPolicy,2040,E07000009,1725362.15,146423.15,87669.65,483699.38,140018.75,11272.62,6776.47,39512.32,2640734.49
04-BehavShiftPolicy,2040,E07000004,2781610.96,92713.59,103663.25,623595.68,227568.48,7165.03,8862.81,48780.28,3893960.08
04-BehavShiftPolicy,2040,E07000005,1577409.82,78326.79,75240.84,321149.53,127554.59,6219.44,6524.62,26143.39,2218569.02
04-BehavShiftPolicy,2040,E07000006,5045971.23,223798.28,216514.41,891269.17,410974.0,17915.44,18256.76,72638.44,6897337.73
04-BehavShiftPolicy,2040,E07000007,2961096.73,133489.16,116351.11,638769.62,240003.66,10905.49,9424.91,50519.93,4160560.6100000003
04-BehavShiftPolicy,2040,E07000011,3590324.87,565819.68,204763.52,911650.31,291136.32,45327.59,15835.81,75319.71,5700177.8100000005
04-BehavShiftPolicy,2040,E07000012,4407950.9,402593.53,214602.03,1148855.44,360456.02,33474.75,16533.23,93239.41,6677705.3100000005
04-BehavShiftPolicy,2040,E07000010,846272.57,70476.89,42082.95,210378.45,68405.58,5514.07,3645.09,17240.03,1264015.63
04-BehavShiftPolicy,2040,E06000032,814935.41,60814.78,34037.97,214559.69,65598.04,4915.93,2672.89,17459.89,1214994.6
04-BehavShiftPolicy,2040,E06000030,3125205.93,201214.25,107001.77,668610.72,257860.05,15348.12,8621.65,53129.08,4436991.57
04-BehavShiftPolicy,2040,E06000031,2273796.1,165415.41,90479.79,542744.27,185674.89,13873.42,7258.31,44095.02,3323337.2100000004
04-BehavShiftPolicy,2040,E07000102,3358846.68,207161.88,160571.62,628036.73,273042.29,16572.27,14349.24,52193.73,4710774.44
04-BehavShiftPolicy,2040,E07000103,680403.67,3004.73,12847.08,122547.1,55028.56,193.23,1148.85,10040.43,885213.6500000001
04-BehavShiftPolicy,2040,E07000099,1556971.8,59871.64,64520.46,394476.01,124729.11,4938.7,4864.27,32341.36,2242713.35
04-BehavShiftPolicy,2040,E07000095,717891.04,21815.33,37994.87,212475.74,58304.09,1847.77,3154.47,17126.56,1070609.8699999999
04-BehavShiftPolicy,2040,E07000096,2129770.76,95122.73,82380.37,487397.45,171741.47,7316.93,6714.99,40424.99,3020869.6899999995
04-BehavShiftPolicy,2040,E07000098,2960392.5,177259.81,139183.4,644869.46,240781.96,14514.13,11621.25,52683.62,4241306.13
04-BehavShiftPolicy,2050,E07000180,2710691.1,140492.92,140267.43,761085.15,478419.62,24724.53,25724.39,134878.8,4416283.94
04-BehavShiftPolicy,2050,E07000181,1696376.24,35914.53,55212.6,308915.36,302406.18,6693.37,9344.74,54474.46,2469337.48
04-BehavShiftPolicy,2050,E07000177,5963974.59,363824.61,244036.2,1202231.67,1057067.97,65787.44,44282.92,211103.47,9152308.870000001
04-BehavShiftPolicy,2050,E07000178,698214.12,14897.09,18651.7,111223.45,123256.18,2969.81,3257.77,18669.78,991139.8999999999
04-BehavShiftPolicy,2050,E07000179,4331293.59,153780.27,153816.78,790912.87,758809.02,29217.71,27117.98,133746.33,6378694.55
04-BehavShiftPolicy,2050,E06000042,4065567.78,397774.31,172041.85,912777.85,716398.79,72125.01,31206.31,164335.97,6532227.87
04-BehavShiftPolicy,2050,E07000154,1688080.97,60506.65,56937.81,355083.88,299744.19,10838.81,9786.94,62634.17,2543613.42
04-BehavShiftPolicy,2050,E07000155,4395102.73,500028.87,223260.87,1095913.0,775325.5,89812.51,38782.71,195819.01,7314045.200000001
04-BehavShiftPolicy,2050,E07000156,1237379.39,54388.82,43009.2,267286.81,218853.17,9196.4,7566.82,47948.13,1885628.74
04-BehavShiftPolicy,2050,E07000150,354774.08,16526.29,19038.49,105058.27,62711.01,2825.14,3463.99,18498.37,582895.64
04-BehavShiftPolicy,2050,E07000151,4750178.38,601393.97,245767.81,1081105.78,839120.06,108349.25,44722.34,194780.84,7865418.43
04-BehavShiftPolicy,2050,E07000152,1757687.53,167220.02,90240.98,528921.9,309623.15,28397.27,15429.96,94374.71,2991895.5200000005
04-BehavShiftPolicy,2050,E07000153,1730254.62,197947.4,92608.45,506337.05,308011.52,34108.75,16925.17,89632.75,2975825.71
04-BehavShiftPolicy,2050,E06000056,6671191.2,650015.85,336937.55,1791043.1,1176371.45,116301.58,60964.13,321207.47,11124032.329999998
04-BehavShiftPolicy,2050,E06000055,2016230.22,92332.56,83120.02,533024.28,356998.73,16132.57,15354.2,96330.17,3209522.75
04-BehavShiftPolicy,2050,E07000242,2022869.31,32181.04,61071.7,511274.21,358755.86,5405.01,11275.17,90435.3,3093267.6
04-BehavShiftPolicy,2050,E07000243,543164.37,15913.59,17506.27,136103.36,96213.68,2571.36,3356.63,23484.57,838313.83
04-BehavShiftPolicy,2050,E07000240,4983980.93,430356.56,213430.2,935968.34,882169.39,77544.75,38243.32,166241.53,7727935.02
04-BehavShiftPolicy,2050,E07000241,1296368.95,48528.82,59012.67,316013.84,232255.14,7996.46,11075.97,54522.39,2025774.24
04-BehavShiftPolicy,2050,E07000008,524855.47,24899.89,17760.57,147799.06,92953.03,4290.53,2993.76,26542.51,842094.82
04-BehavShiftPolicy,2050,E07000009,1935266.96,136562.05,86360.49,498694.37,337377.06,23867.71,15689.47,90592.82,3124410.93
04-BehavShiftPolicy,2050,E07000004,3152915.52,88787.02,105616.65,658973.76,557916.98,15426.5,19548.79,113323.65,4712508.87
04-BehavShiftPolicy,2050,E07000005,1865279.43,84497.17,82926.77,349499.33,330075.13,14916.85,14715.05,62246.17,2804155.8999999994
04-BehavShiftPolicy,2050,E07000006,6000503.17,232932.03,225486.59,935282.96,1062833.14,42694.21,40844.72,163051.15,8703627.969999999
04-BehavShiftPolicy,2050,E07000007,3415459.71,130047.5,115031.15,646349.78,602203.73,25035.63,20731.21,111143.46,5066002.17
04-BehavShiftPolicy,2050,E07000011,3776791.87,534283.56,197614.5,900357.9,668096.29,95016.14,34348.18,163437.87,6369946.3100000005
04-BehavShiftPolicy,2050,E07000012,4785003.64,377177.76,209599.02,1197263.14,845841.2,65886.35,36249.49,214903.34,7731923.9399999995
04-BehavShiftPolicy,2050,E07000010,944630.33,72155.49,44264.84,215858.85,164432.42,11894.96,7460.06,38295.72,1498992.67
04-BehavShiftPolicy,2050,E06000032,889829.09,60883.24,35138.6,227417.43,157693.11,11043.98,6126.82,40373.28,1428505.5499999998
04-BehavShiftPolicy,2050,E06000030,3632886.08,209501.68,108598.1,688527.54,641928.35,36581.63,19809.01,121769.12,5459601.510000001
04-BehavShiftPolicy,2050,E06000031,2450912.74,160263.68,91673.84,552438.9,430471.13,27318.16,14110.92,99133.66,3826323.0300000003
04-BehavShiftPolicy,2050,E07000102,3973092.63,221701.06,175347.72,691815.58,702632.12,39280.85,31322.94,122293.56,5957486.459999999
04-BehavShiftPolicy,2050,E07000103,785683.74,2931.97,12735.34,123439.58,139007.53,510.91,2199.09,21352.91,1087861.07
04-BehavShiftPolicy,2050,E07000099,1686274.47,60042.14,64927.85,407877.61,300942.28,9802.04,12053.32,70718.98,2612638.69
04-BehavShiftPolicy,2050,E07000095,807067.52,21710.09,37122.2,225772.17,141764.17,3990.69,6842.02,40996.42,1285265.28
04-BehavShiftPolicy,2050,E07000096,2359209.99,95507.98,83163.67,515739.75,418591.79,17137.78,15094.96,91852.65,3596298.5700000003
04-BehavShiftPolicy,2050,E07000098,3228306.32,168666.29,132512.14,634969.72,569774.24,30866.87,23808.6,112873.28,4901777.46
05-BehavShiftResults,2015,E07000180,2488103.31,139431.74,110701.42,568522.75,0.0,0.0,0.0,0.0,3306759.2199999997
05-BehavShiftResults,2015,E07000181,1137466.17,31754.13,51915.14,287100.18,0.0,0.0,0.0,0.0,1508235.6199999999
05-BehavShiftResults,2015,E07000177,4569158.21,348641.87,214167.29,1195317.54,0.0,0.0,0.0,0.0,6327284.91
05-BehavShiftResults,2015,E07000178,669842.27,13947.18,20508.86,116247.34,0.0,0.0,0.0,0.0,820545.6500000001
05-BehavShiftResults,2015,E07000179,3012651.65,133909.03,137600.38,729314.28,0.0,0.0,0.0,0.0,4013475.34
05-BehavShiftResults,2015,E06000042,3213184.77,310925.45,154605.22,916754.17,0.0,0.0,0.0,0.0,4595469.61
05-BehavShiftResults,2015,E07000154,1813951.15,55458.18,52513.94,339617.03,0.0,0.0,0.0,0.0,2261540.3
05-BehavShiftResults,2015,E07000155,3352269.82,398226.3,180242.73,1028909.6,0.0,0.0,0.0,0.0,4959648.449999999
05-BehavShiftResults,2015,E07000156,1147236.91,50749.84,41316.85,232692.65,0.0,0.0,0.0,0.0,1471996.25
05-BehavShiftResults,2015,E07000150,327219.06,13739.09,15857.22,89231.31,0.0,0.0,0.0,0.0,446046.68000000005
05-BehavShiftResults,2015,E07000151,3393143.13,499598.58,210553.58,1107914.26,0.0,0.0,0.0,0.0,5211209.55
05-BehavShiftResults,2015,E07000152,1714945.34,169253.34,89471.67,493289.22,0.0,0.0,0.0,0.0,2466959.5700000003
05-BehavShiftResults,2015,E07000153,1562071.35,176280.56,75254.56,427021.51,0.0,0.0,0.0,0.0,2240627.98
05-BehavShiftResults,2015,E06000056,5045892.37,489347.79,273377.32,1620657.17,0.0,0.0,0.0,0.0,7429274.65
05-BehavShiftResults,2015,E06000055,1890045.19,80139.22,71002.32,465115.15,0.0,0.0,0.0,0.0,2506301.88
05-BehavShiftResults,2015,E07000242,1802504.04,36812.85,65370.69,491775.46,0.0,0.0,0.0,0.0,2396463.04
05-BehavShiftResults,2015,E07000243,669999.91,10355.75,15263.54,141125.97,0.0,0.0,0.0,0.0,836745.17
05-BehavShiftResults,2015,E07000240,3584051.44,323367.22,174649.24,887156.04,0.0,0.0,0.0,0.0,4969223.94
05-BehavShiftResults,2015,E07000241,1666298.43,30461.74,52588.52,329721.13,0.0,0.0,0.0,0.0,2079069.8199999998
05-BehavShiftResults,2015,E07000008,596865.91,27768.61,18827.05,153552.62,0.0,0.0,0.0,0.0,797014.19
05-BehavShiftResults,2015,E07000009,1493962.84,133587.71,75595.03,429816.35,0.0,0.0,0.0,0.0,2132961.93
05-BehavShiftResults,2015,E07000004,2487863.47,76091.84,88098.61,571063.96,0.0,0.0,0.0,0.0,3223117.88
05-BehavShiftResults,2015,E07000005,1400480.03,51425.58,50718.43,275384.85,0.0,0.0,0.0,0.0,1778008.8900000001
05-BehavShiftResults,2015,E07000006,3766765.32,157819.14,160819.47,821036.24,0.0,0.0,0.0,0.0,4906440.17
05-BehavShiftResults,2015,E07000007,2697192.92,110027.93,108874.58,687513.54,0.0,0.0,0.0,0.0,3603608.97
05-BehavShiftResults,2015,E07000011,3754862.81,532308.85,186545.95,857699.74,0.0,0.0,0.0,0.0,5331417.35
05-BehavShiftResults,2015,E07000012,4440611.51,422401.39,203198.56,1096615.25,0.0,0.0,0.0,0.0,6162826.709999999
05-BehavShiftResults,2015,E07000010,742236.75,62512.28,40854.67,200045.67,0.0,0.0,0.0,0.0,1045649.3700000001
05-BehavShiftResults,2015,E06000032,856098.89,46572.38,32039.63,235801.88,0.0,0.0,0.0,0.0,1170512.78
05-BehavShiftResults,2015,E06000030,2540377.97,156021.52,90468.74,644366.46,0.0,0.0,0.0,0.0,3431234.6900000004
05-BehavShiftResults,2015,E06000031,2362787.95,163015.8,87626.72,534165.53,0.0,0.0,0.0,0.0,3147596.0
05-BehavShiftResults,2015,E07000102,2511442.99,136367.4,105231.34,501580.32,0.0,0.0,0.0,0.0,3254622.0500000003
05-BehavShiftResults,2015,E07000103,509656.38,2735.58,11749.61,116339.19,0.0,0.0,0.0,0.0,640480.76
05-BehavShiftResults,2015,E07000099,2095230.17,48057.25,57904.09,389889.75,0.0,0.0,0.0,0.0,2591081.26
05-BehavShiftResults,2015,E07000095,674705.54,20003.24,33446.68,187889.75,0.0,0.0,0.0,0.0,916045.21
05-BehavShiftResults,2015,E07000096,1781058.82,71815.13,65576.7,420333.49,0.0,0.0,0.0,0.0,2338784.14
05-BehavShiftResults,2015,E07000098,2568605.1,145592.34,126499.87,666519.61,0.0,0.0,0.0,0.0,3507216.92
05-BehavShiftResults,2020,E07000180,2751507.96,151808.23,124153.91,625626.38,0.0,0.0,0.0,0.0,3653096.48
05-BehavShiftResults,2020,E07000181,1120889.78,30969.48,52249.32,292112.47,0.0,0.0,0.0,0.0,1496221.05
05-BehavShiftResults,2020,E07000177,4887940.51,370379.76,227155.41,1233334.57,0.0,0.0,0.0,0.0,6718810.25
05-BehavShiftResults,2020,E07000178,676074.08,15581.11,20880.84,119719.96,0.0,0.0,0.0,0.0,832255.99
05-BehavShiftResults,2020,E07000179,3113156.09,140742.63,141324.66,736143.06,0.0,0.0,0.0,0.0,4131366.44
05-BehavShiftResults,2020,E06000042,3467002.36,336594.75,160967.88,937059.3,0.0,0.0,0.0,0.0,4901624.29
05-BehavShiftResults,2020,E07000154,1910362.17,58513.24,55070.54,353493.75,0.0,0.0,0.0,0.0,2377439.6999999997
05-BehavShiftResults,2020,E07000155,3643521.29,432020.3,191343.75,1058101.5,0.0,0.0,0.0,0.0,5324986.84
05-BehavShiftResults,2020,E07000156,1230212.46,52490.94,42285.79,246230.04,0.0,0.0,0.0,0.0,1571219.23
05-BehavShiftResults,2020,E07000150,358926.46,14202.86,16776.27,94055.57,0.0,0.0,0.0,0.0,483961.16000000003
05-BehavShiftResults,2020,E07000151,3643964.16,535917.87,219372.72,1122903.59,0.0,0.0,0.0,0.0,5522158.34
05-BehavShiftResults,2020,E07000152,1849408.15,172753.7,92129.45,513519.4,0.0,0.0,0.0,0.0,2627810.6999999997
05-BehavShiftResults,2020,E07000153,1672739.45,183936.09,79752.02,449065.29,0.0,0.0,0.0,0.0,2385492.85
05-BehavShiftResults,2020,E06000056,5501746.88,534148.69,292586.32,1675767.08,0.0,0.0,0.0,0.0,8004248.970000001
05-BehavShiftResults,2020,E06000055,2078535.43,87374.43,74449.23,496020.44,0.0,0.0,0.0,0.0,2736379.53
05-BehavShiftResults,2020,E07000242,1912785.04,40194.82,69733.18,508815.37,0.0,0.0,0.0,0.0,2531528.41
05-BehavShiftResults,2020,E07000243,672875.18,11218.61,16159.73,145815.71,0.0,0.0,0.0,0.0,846069.23
05-BehavShiftResults,2020,E07000240,3909551.51,351905.48,185306.92,905260.82,0.0,0.0,0.0,0.0,5352024.73
05-BehavShiftResults,2020,E07000241,1586556.64,34116.6,53933.6,329956.87,0.0,0.0,0.0,0.0,2004563.71
05-BehavShiftResults,2020,E07000008,621280.54,27584.73,18664.1,158098.6,0.0,0.0,0.0,0.0,825627.97
05-BehavShiftResults,2020,E07000009,1552284.97,137959.37,78628.15,445234.08,0.0,0.0,0.0,0.0,2214106.57
05-BehavShiftResults,2020,E07000004,2822365.85,83715.47,94825.7,602650.0,0.0,0.0,0.0,0.0,3603557.0200000005
05-BehavShiftResults,2020,E07000005,1510279.43,59294.9,59164.32,292142.42,0.0,0.0,0.0,0.0,1920881.0699999998
05-BehavShiftResults,2020,E07000006,4071586.62,175878.8,179326.77,848147.09,0.0,0.0,0.0,0.0,5274939.28
05-BehavShiftResults,2020,E07000007,2930510.5,119661.83,112495.41,694675.12,0.0,0.0,0.0,0.0,3857342.8600000003
05-BehavShiftResults,2020,E07000011,3920778.83,549757.91,193427.4,890224.92,0.0,0.0,0.0,0.0,5554189.0600000005
05-BehavShiftResults,2020,E07000012,4553206.86,427812.46,207260.76,1122976.62,0.0,0.0,0.0,0.0,6311256.7
05-BehavShiftResults,2020,E07000010,819237.26,67029.63,42561.19,208390.2,0.0,0.0,0.0,0.0,1137218.28
05-BehavShiftResults,2020,E06000032,931628.7,50366.93,33223.72,239675.32,0.0,0.0,0.0,0.0,1254894.67
05-BehavShiftResults,2020,E06000030,2748830.47,169510.95,96261.97,672534.78,0.0,0.0,0.0,0.0,3687138.1700000004
05-BehavShiftResults,2020,E06000031,2552719.27,169503.19,93510.67,567747.0,0.0,0.0,0.0,0.0,3383480.13
05-BehavShiftResults,2020,E07000102,2781815.35,154889.53,123122.62,541287.2,0.0,0.0,0.0,0.0,3601114.6999999997
05-BehavShiftResults,2020,E07000103,559526.54,2736.98,12642.86,122129.04,0.0,0.0,0.0,0.0,697035.42
05-BehavShiftResults,2020,E07000099,2075657.93,49296.7,60943.78,395008.85,0.0,0.0,0.0,0.0,2580907.26
05-BehavShiftResults,2020,E07000095,690605.24,21331.33,35606.55,193135.7,0.0,0.0,0.0,0.0,940678.82
05-BehavShiftResults,2020,E07000096,1945483.06,77919.4,71158.82,444541.03,0.0,0.0,0.0,0.0,2539102.31
05-BehavShiftResults,2020,E07000098,2652302.83,153735.68,131089.94,665333.24,0.0,0.0,0.0,0.0,3602461.6900000004
05-BehavShiftResults,2030,E07000180,2840327.29,171657.6,146265.77,724125.91,21504.3,901.03,1402.4,5567.39,3911751.6900000004
05-BehavShiftResults,2030,E07000181,1167054.18,35057.98,57705.34,316646.1,8792.76,248.28,443.33,2225.84,1588173.8099999998
05-BehavShiftResults,2030,E07000177,5102648.45,416438.02,260121.48,1302282.17,39348.61,2883.41,2161.15,9825.25,7135708.540000001
05-BehavShiftResults,2030,E07000178,698894.1,17350.9,22525.05,131140.58,5645.82,129.69,144.88,1006.32,876837.34
05-BehavShiftResults,2030,E07000179,3229379.09,162244.16,157042.88,798221.58,25729.66,1266.45,1138.23,6030.67,4381052.72
05-BehavShiftResults,2030,E06000042,3768652.32,399718.87,183956.87,990787.02,27453.2,2968.86,1369.64,7485.28,5382392.0600000005
05-BehavShiftResults,2030,E07000154,1971558.23,65157.79,61755.22,387057.26,15233.4,540.93,455.96,2816.27,2504575.06
05-BehavShiftResults,2030,E07000155,3927678.29,513879.98,221266.87,1114848.04,29014.23,3593.22,1721.27,7784.0,5819785.899999999
05-BehavShiftResults,2030,E07000156,1290576.47,58997.11,46862.52,271396.32,9245.03,496.15,235.36,1982.89,1679791.85
05-BehavShiftResults,2030,E07000150,379136.01,16451.68,19698.1,108287.63,2897.07,90.44,129.51,821.38,527511.8200000001
05-BehavShiftResults,2030,E07000151,3949367.98,621062.56,253404.85,1153498.34,29395.8,4245.46,2061.2,8357.75,6021393.94
05-BehavShiftResults,2030,E07000152,1941437.33,189022.89,102014.21,567966.89,14957.46,1322.38,684.17,4230.18,2821635.5100000002
05-BehavShiftResults,2030,E07000153,1747556.56,205215.02,90863.75,498556.49,13272.81,1413.56,735.54,4212.21,2561825.9400000004
05-BehavShiftResults,2030,E06000056,5987161.29,636083.95,338114.46,1798599.16,44073.83,4875.78,2405.11,13923.1,8825236.68
05-BehavShiftResults,2030,E06000055,2171915.07,99161.25,83330.15,559935.32,16358.82,989.97,547.24,4332.54,2936570.36
05-BehavShiftResults,2030,E07000242,1943228.34,40909.3,71840.55,540347.96,13967.93,362.42,521.96,4354.39,2615532.8500000006
05-BehavShiftResults,2030,E07000243,659073.94,13356.35,17994.01,157236.11,5057.23,102.29,94.47,1159.44,854073.84
05-BehavShiftResults,2030,E07000240,4280712.9,422664.88,216386.31,960596.33,31764.12,2980.06,1446.16,7269.44,5923820.2
05-BehavShiftResults,2030,E07000241,1516425.48,40669.48,60968.61,353725.73,11586.39,340.23,331.28,2402.08,1986449.2799999998
05-BehavShiftResults,2030,E07000008,646314.35,29408.99,20907.76,172879.87,4613.39,219.39,212.46,1454.74,876010.95
05-BehavShiftResults,2030,E07000009,1598712.36,150716.16,87407.37,485915.14,11571.31,1170.06,686.77,3817.39,2339996.56
05-BehavShiftResults,2030,E07000004,3012313.86,98382.48,109260.16,669734.56,23380.0,867.52,855.26,5370.78,3920164.62
05-BehavShiftResults,2030,E07000005,1601179.03,74010.04,73701.9,336169.04,12650.22,569.46,481.98,2548.88,2101310.55
05-BehavShiftResults,2030,E07000006,4420254.86,214133.0,211803.01,912904.08,33952.84,1688.5,1499.05,6643.19,5802878.53
05-BehavShiftResults,2030,E07000007,3062030.11,139042.9,122976.22,738496.33,23876.25,1154.05,878.39,5907.37,4094361.6199999996
05-BehavShiftResults,2030,E07000011,3981117.73,589949.76,211653.43,945725.63,29637.1,4465.27,1648.55,7503.28,5771700.750000001
05-BehavShiftResults,2030,E07000012,4609564.42,450216.18,227141.06,1204504.05,35050.69,3221.01,1728.18,8771.18,6540196.77
05-BehavShiftResults,2030,E07000010,856999.26,73562.88,47127.68,225972.28,6238.38,457.58,551.13,1832.29,1212741.48
05-BehavShiftResults,2030,E06000032,995117.6,60467.12,37912.37,251176.1,7358.83,448.64,247.76,1887.45,1354615.8699999999
05-BehavShiftResults,2030,E06000030,2959341.68,197814.56,109719.31,738750.25,22155.07,1336.36,854.52,5311.65,4035283.4000000004
05-BehavShiftResults,2030,E06000031,2679565.78,181150.54,101818.26,623415.09,19635.27,1240.98,876.25,4626.88,3612329.05
05-BehavShiftResults,2030,E07000102,3016552.72,194192.77,154331.0,619547.96,23896.12,1425.02,876.21,4831.36,4015653.16
05-BehavShiftResults,2030,E07000103,584619.72,3108.22,13436.0,127954.1,4548.14,14.43,121.08,1020.72,734822.4099999999
05-BehavShiftResults,2030,E07000099,2034509.91,57071.13,67006.11,429890.06,15549.85,426.96,371.96,3217.87,2608043.85
05-BehavShiftResults,2030,E07000095,704835.59,22927.05,38197.88,211693.19,5276.13,218.97,265.29,1586.39,985000.49
05-BehavShiftResults,2030,E07000096,2047210.11,93726.89,83161.68,492504.23,15528.65,649.5,556.83,3646.69,2736984.58
05-BehavShiftResults,2030,E07000098,2753645.55,180240.36,146307.75,695902.39,20233.96,1238.27,1167.27,5433.21,3804168.76
05-BehavShiftResults,2040,E07000180,2839826.02,170485.73,155989.94,786475.66,229521.9,14565.26,12734.32,62051.94,4271650.7700000005
05-BehavShiftResults,2040,E07000181,1184477.01,34655.97,58394.41,322076.97,98529.05,2652.39,4758.54,26723.02,1732267.3599999999
05-BehavShiftResults,2040,E07000177,5294289.78,424865.61,275360.11,1309672.37,430086.61,37038.98,22249.14,106749.62,7900312.220000001
05-BehavShiftResults,2040,E07000178,720441.1,18494.44,23172.97,138239.82,57884.78,1457.08,1745.23,11293.46,972728.88
05-BehavShiftResults,2040,E07000179,3355115.88,173343.07,167982.87,824702.84,270403.61,14538.1,13397.65,69250.83,4888734.85
05-BehavShiftResults,2040,E06000042,4054554.98,443575.51,193360.67,1003984.88,328715.26,35598.2,15717.17,81342.38,6156849.05
05-BehavShiftResults,2040,E07000154,2018575.41,67361.83,63662.47,403880.11,164577.79,5589.62,5388.44,33013.95,2762049.6199999996
05-BehavShiftResults,2040,E07000155,4152352.17,554554.51,236736.56,1136337.42,331838.66,45529.74,19564.59,90664.21,6567577.86
05-BehavShiftResults,2040,E07000156,1300878.93,57965.41,45370.89,281454.59,105580.02,4499.24,3827.47,23153.58,1822730.13
05-BehavShiftResults,2040,E07000150,389773.62,17203.88,20422.31,117225.13,31628.96,1542.67,1719.55,9953.5,589469.6199999999
05-BehavShiftResults,2040,E07000151,4209967.74,666375.35,267920.35,1136656.74,334419.71,54372.28,21811.83,90399.92,6781923.92
05-BehavShiftResults,2040,E07000152,1936301.5,186041.83,99345.01,580528.9,157064.29,14820.35,8269.05,47626.86,3029997.79
05-BehavShiftResults,2040,E07000153,1756711.85,206633.51,94011.67,531416.08,144041.67,17061.54,7515.62,42249.77,2799641.7100000004
05-BehavShiftResults,2040,E06000056,6473084.19,709307.2,362617.21,1856045.76,525194.95,56468.54,29378.65,148748.86,10160845.360000001
05-BehavShiftResults,2040,E06000055,2228174.54,101300.48,87224.16,592462.14,182937.65,8367.3,7077.85,48708.17,3256252.29
05-BehavShiftResults,2040,E07000242,1897372.53,39556.47,72365.62,555430.44,154951.84,3264.83,5862.42,45258.92,2774063.07
05-BehavShiftResults,2040,E07000243,650397.54,15133.69,18530.83,161726.49,53401.38,1125.2,1461.26,13028.79,914805.18
05-BehavShiftResults,2040,E07000240,4631589.96,474696.81,236237.08,991980.13,372354.48,38279.95,19348.35,79490.68,6843977.4399999995
05-BehavShiftResults,2040,E07000241,1428027.55,46475.04,64795.84,361784.45,116628.82,3559.63,5057.88,29467.41,2055796.62
05-BehavShiftResults,2040,E07000008,653935.58,27765.19,20890.27,179525.01,54338.75,2484.98,1644.51,14784.78,955369.07
05-BehavShiftResults,2040,E07000009,1606740.8,150414.56,89327.47,506754.41,131503.53,11411.95,6149.77,41040.23,2543342.72
